"","hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref","na.rm"
"5192","UEYG01.3.1_30/4-420","UEYG01","SAMN06115527","['uncultured_bacterium__EF645667']",0.0847106056413982,TRUE,"uncultured_bacterium__EF645667",TRUE
"5193","UEYG01.542.1_19/63-344","UEYG01","SAMN06115527","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5194","ORVP01.1549.1_15/21-362","ORVP01","SAMEA2338838","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5195","ORVP01.38347.1_2/20-347","ORVP01","SAMEA2338838","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0702710545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5196","ORVP01.1549.1_16/63-344","ORVP01","SAMEA2338838","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5197","ORVP01.12199.1_4/6-419","ORVP01","SAMEA2338838","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0477620545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5198","OQIJ01.770.1_5/9-396","OQIJ01","SAMD00036435","['Gordonibacter_pamelaeae__GrdPame5']",0.587876376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5199","OQIJ01.770.1_6/8-218","OQIJ01","SAMD00036435","['Gordonibacter_pamelaeae__GrdPame5']",1.60164337671517,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5200","OQIJ01.770.1_7/3-99","OQIJ01","SAMD00036435","['Gordonibacter_pamelaeae__GrdPame5']",0.635886376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5201","UZOA01.674.1_13/21-362","UZOA01","SAMN00791991","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5202","UZOA01.674.1_12/63-344","UZOA01","SAMN00791991","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5203","OWSS01.15215.1_2/21-327","OWSS01","SAMEA4378237","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.018654,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5204","UEOM01.37036.1_1/14-212","UEOM01","SAMN06115536","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.514216,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5205","CADFOM01.644.1_1/3-196","CADFOM01","SAMEA6784365","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.159809,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5206","UZMS01.4692.1_1/63-382","UZMS01","SAMN00715240","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5207","CABSKY01.77.1_10/20-361","CABSKY01","SAMEA5852192","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452300545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5208","CABSKY01.77.1_11/8-347","CABSKY01","SAMEA5852192","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.006077,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5209","OPVN01.39526.1_1/2-231","OPVN01","SAMEA2041927","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.014979,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5210","OYIP01.3158.1_1/3-245","OYIP01","SAMN06165370","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.864534796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5211","OYIP01.7788.1_1/1-166","OYIP01","SAMN06165370","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5212","PPTS01.6.1_161/8-336","PPTS01","SAMN08365986","['Gordonibacter_pamelaeae__GrdPame5']",0.00337426070191466,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5213","PPTS01.6.1_162/4-307","PPTS01","SAMN08365986","['Gordonibacter_pamelaeae_7-10-1-b__FP929047']",0.0139413527480937,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047",TRUE
"5214","CABSQY01.1.1_50/20-361","CABSQY01","SAMEA5852351","['Desulfovibrio_sp._Dsv1__DsvSp233']",0.0304273398982702,TRUE,"Desulfovibrio_sp._Dsv1__DsvSp233",TRUE
"5215","CABSQY01.1.1_51/9-395","CABSQY01","SAMEA5852351","['Desulfovibrio_sp._Dsv1__DsvSp233']",0.0355953398982701,TRUE,"Desulfovibrio_sp._Dsv1__DsvSp233",TRUE
"5216","OYUA01.1092.1_3/12-336","OYUA01","SAMN06165721","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.856608796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5217","OYUA01.1092.1_2/5-372","OYUA01","SAMN06165721","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.09961698423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5218","OYUA01.673.1_2/20-361","OYUA01","SAMN06165721","['Desulfovibrio_sp._Dsv1__DsvSp233']",0.0304273398982702,TRUE,"Desulfovibrio_sp._Dsv1__DsvSp233",TRUE
"5219","OYUA01.673.1_3/10-397","OYUA01","SAMN06165721","['Desulfovibrio_sp._Dsv1__DsvSp233']",0.0355953398982701,TRUE,"Desulfovibrio_sp._Dsv1__DsvSp233",TRUE
"5220","UPFG01.8704.1_1/18-360","UPFG01","SAMEA2737698","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.542434,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5221","UPFG01.8704.1_2/5-399","UPFG01","SAMEA2737698","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.412891,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5222","UPFG01.17113.1_3/2-207","UPFG01","SAMEA2737698","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5223","UPLV01.7.1_53/18-361","UPLV01","SAMEA2737841","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.542434,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5224","UPLV01.7.1_52/5-398","UPLV01","SAMEA2737841","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.408717,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5225","OQSP01.49254.1_1/2-302","OQSP01","SAMN05214685","['Gordonibacter_pamelaeae__GrdPame5']",0.830658376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5226","OQSP01.60321.1_1/8-356","OQSP01","SAMN05214685","['Gordonibacter_pamelaeae__GrdPame5']",0.923917376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5227","OQSP01.22336.1_2/4-419","OQSP01","SAMN05214685","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452300545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5228","OQSP01.22336.1_1/21-295","OQSP01","SAMN05214685","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452300545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5229","OYPL01.160.1_3/12-336","OYPL01","SAMN06165432","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.848919796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5230","OYPL01.160.1_2/5-372","OYPL01","SAMN06165432","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.19122798423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5231","OYPL01.332.1_1/21-362","OYPL01","SAMN06165432","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5232","OYPL01.544.1_2/20-361","OYPL01","SAMN06165432","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0260857877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"5233","OYPL01.332.1_2/9-273","OYPL01","SAMN06165432","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5234","OYPL01.1599.1_1/92-346","OYPL01","SAMN06165432","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",0.00163007658637108,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230",TRUE
"5235","OQZN01.1830.1_1/8-309","OQZN01","SAMN04161035","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.30461598423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5236","OYOY01.6058.1_1/2-165","OYOY01","SAMN06165580","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5237","UERP01.21184.1_1/26-356","UERP01","SAMN06115441","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"5238","CAJKKM01.80.1_12/8-336","CAJKKM01","SAMEA7846947","['Gordonibacter_pamelaeae__GrdPame5']",0.00337426070191466,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5239","CAJKKM01.80.1_11/4-307","CAJKKM01","SAMEA7846947","['Gordonibacter_pamelaeae_7-10-1-b__FP929047']",0.0139413527480937,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047",TRUE
"5240","UYEV01.23339.1_1/19-354","UYEV01","SAMEA2147991","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0549600545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5241","UYEV01.26087.1_1/20-315","UYEV01","SAMEA2147991","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.010192,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5242","OYNQ01.98.1_2/12-336","OYNQ01","SAMN06165644","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.820167796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5243","OYNQ01.98.1_1/5-372","OYNQ01","SAMN06165644","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.14513998423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5244","OYNQ01.1190.1_1/12-318","OYNQ01","SAMN06165644","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.952449796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5245","UYDH01.27644.1_1/3-291","UYDH01","SAMEA2146107","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.33606998423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5246","UYDH01.14813.1_4/4-419","UYDH01","SAMEA2146107","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452300545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5247","UYDH01.27644.1_2/12-276","UYDH01","SAMEA2146107","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.09102579648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5248","UYDH01.62797.1_2/4-208","UYDH01","SAMEA2146107","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.092517,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5249","UESC01.374.1_28/21-362","UESC01","SAMN06115465","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5250","UESC01.374.1_29/63-344","UESC01","SAMN06115465","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5251","UEPK01.12329.1_1/20-362","UEPK01","SAMN06115460","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.069674,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5252","UEPK01.17125.1_1/63-299","UEPK01","SAMN06115460","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.114763054566389,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5253","UPHG01.10774.1_2/20-361","UPHG01","SAMEA2737652","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0260857877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"5254","UPHG01.10774.1_1/9-400","UPHG01","SAMEA2737652","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",NA,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230",TRUE
"5255","OQUI01.78527.1_1/4-172","OQUI01","SAMN06018979","['Gordonibacter_pamelaeae__GrdPame5']",0.324258376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"5256","OURH01.14390.1_3/24-367","OURH01","SAMN04329764","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.056977,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5257","OURH01.60729.1_1/4-240","OURH01","SAMN04329764","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5258","OYTM01.405.1_1/21-362","OYTM01","SAMN06165661","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5259","OYTM01.430.1_2/18-361","OYTM01","SAMN06165661","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.562432,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5260","OYTM01.405.1_2/55-389","OYTM01","SAMN06165661","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5261","OYTM01.430.1_3/6-400","OYTM01","SAMN06165661","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.412541,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5262","UEOX01.4474.1_2/20-359","UEOX01","SAMN06115462","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.311512,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5263","UEOX01.4474.1_1/8-289","UEOX01","SAMN06115462","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.368121083011529,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5264","UEOX01.23406.1_1/14-247","UEOX01","SAMN06115462","['Bilophila_sp._4_1_30__BilSpec3']",0.0114688645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5265","UEQY01.31814.1_1/9-320","UEQY01","SAMN06115403","['Bilophila_sp._4_1_30__BilSpec3']",0.00920486459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5266","UEQY01.41753.1_1/1-290","UEQY01","SAMN06115403","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5267","UEOL01.5489.1_2/20-361","UEOL01","SAMN06115417","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5268","UEOL01.1117.1_19/10-349","UEOL01","SAMN06115417","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5269","UEOL01.5489.1_1/63-419","UEOL01","SAMN06115417","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.116514054566389,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5270","CAJLJP01.26.1_15/20-360","CAJLJP01","SAMEA7847097","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.553772,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5271","CAJLJP01.26.1_16/62-411","CAJLJP01","SAMEA7847097","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.325884,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5272","UEQE01.2285.1_7/21-362","UEQE01","SAMN06115423","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5273","UEQE01.2285.1_6/62-342","UEQE01","SAMN06115423","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.065192,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5274","UXSH01.15753.1_2/4-419","UXSH01","SAMEA2149241","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.027612,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5275","UXTB01.1321.1_2/10-351","UXTB01","SAMEA1969417","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.212602,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5276","UXTB01.7133.1_2/7-421","UXTB01","SAMEA1969417","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0577880545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5277","UXTB01.1321.1_1/44-401","UXTB01","SAMEA1969417","['Desulfovibrio_vulgaris__DQ826729']",0.419174881409727,TRUE,"Desulfovibrio_vulgaris__DQ826729",TRUE
"5278","UXTB01.8917.1_1/8-221","UXTB01","SAMEA1969417","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5279","CAJKHI01.192.1_1/20-363","CAJKHI01","SAMEA7846924","['Desulfovibrio_vulgaris__DQ826729']",0.518509611398038,TRUE,"Desulfovibrio_vulgaris__DQ826729",TRUE
"5280","CAJKHI01.192.1_2/4-342","CAJKHI01","SAMEA7846924","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.336688083011529,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5281","OQUM01.41199.1_2/1-129","OQUM01","SAMN06018975","['Gordonibacter_pamelaeae_7-10-1-b__FP929047']",0.00759335274809365,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047",TRUE
"5282","OYPZ01.303.1_2/18-361","OYPZ01","SAMN06165676","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.542434,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5283","OYPZ01.303.1_1/6-400","OYPZ01","SAMN06165676","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.405593,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5284","OYPZ01.8429.1_1/20-193","OYPZ01","SAMN06165676","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"5285","OOUY01.28043.1_1/8-225","OOUY01","SAMEA2042285","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"5286","UZNP01.39034.1_1/2-194","UZNP01","SAMN00715149","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5287","UPPU01.16610.1_1/193-462","UPPU01","SAMEA2737789","['QUERY___Moorella_thermoacetica_2_dsrA']",6.859666,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"5288","UERX01.14147.1_1/63-395","UERX01","SAMN06115487","['Bilophila_sp._4_1_30__BilSpec3']",0.00892986459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5289","UERX01.8101.1_1/3-266","UERX01","SAMN06115487","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5290","OPSK01.10826.1_2/6-418","OPSK01","SAMEA2042111","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5291","UEPH01.366.1_36/21-362","UEPH01","SAMN06115411","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5292","UEPH01.366.1_37/63-344","UEPH01","SAMN06115411","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5293","UEPH01.20113.1_1/5-201","UEPH01","SAMN06115411","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5294","UMHS01.2342.1_1/20-322","UMHS01","SAMEA4836106","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.333732,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5295","UMHS01.11381.1_1/4-203","UMHS01","SAMEA4836106","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5296","OXWP01.21529.1_1/10-165","OXWP01","SAMN06164612","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5297","OXWP01.21679.1_1/5-140","OXWP01","SAMN06164612","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5298","OWQF01.22427.1_1/10-243","OWQF01","SAMEA4378229","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5299","OZJC01.12784.1_1/3-315","OZJC01","SAMN06165209","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.107997,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5300","OQPN01.34940.1_2/11-344","OQPN01","SAMN02712088","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"5301","UZPR01.13022.1_2/18-310","UZPR01","SAMN00791992","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.552646,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5302","UYDL01.1750.1_12/21-362","UYDL01","SAMEA2149636","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5303","UYDL01.1750.1_11/63-344","UYDL01","SAMEA2149636","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5304","USYL01.43087.1_1/8-231","USYL01","SAMN06111981","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.13782,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"5305","ORKU01.1801.1_3/12-336","ORKU01","SAMN04329865","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.820167796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5306","ORKU01.10446.1_2/12-336","ORKU01","SAMN04329865","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.848919796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5307","ORKU01.8757.1_1/4-369","ORKU01","SAMN04329865","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.19122798423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5308","ORKU01.1801.1_2/4-370","ORKU01","SAMN04329865","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.14513998423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5309","ORKU01.3703.1_2/5-401","ORKU01","SAMN04329865","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16540498423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"5310","ORKU01.3703.1_1/12-220","ORKU01","SAMN04329865","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5311","ORKU01.10377.1_4/6-128","ORKU01","SAMN04329865","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.757769796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"5312","UXQP01.20029.1_2/18-362","UXQP01","SAMEA2142349","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.406341,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5313","UXQP01.2520.1_2/5-342","UXQP01","SAMEA2142349","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.082542,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"5314","UXQP01.20029.1_1/1-233","UXQP01","SAMEA2142349","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"5315","UXQP01.2520.1_1/21-218","UXQP01","SAMEA2142349","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"5316","JAHAFV01.1.1_7/21-362","JAHAFV01","SAMN17801474","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
